Name;Artwork type;Artist name;Latitude;Longitude
Uranie;sculpture;;48.8066235;2.1172723
;ornamental_vase;;48.8066316;2.1126925
Le Poéme pastoral;sculpture;Pierre Granier;48.8066474;2.1195065
;statue;;48.8066616;2.1109029
Hercule et Télèphe;statue;;48.806673;2.113968
L'été;statue;Hutinot;48.8066733;2.1205219
Ganymède et Zeus;sculpture;;48.8066884;2.1170184
Flore ou Le Printemps;statue;"Simon Mazière;Arcis";48.8067235;2.1110954
Amazone;statue;Buirette;48.8067202;2.1123562
L'Amérique;statue;Gilles Guérin;48.8067377;2.1202855
Le sanguin;sculpture;Jouvenet;48.8067385;2.1214213
Vénus Médicis;statue;;48.8067735;2.1135945
L'Automne;statue;Thomas Regnaudin;48.8068013;2.120049
Diogène;sculpture;Lespagnandelle;48.8067582;2.116727
Pan;statue;Simon Mazière;48.8068135;2.1112591
Achille à Scyros;statue;Vigier;48.8068131;2.1120048
Le colérique;sculpture;;48.8068398;2.1210824
;ornamental_vase;;48.8068612;2.1132455
Isocrate;sculpture;Pierre Granier;48.806866;2.1194609
;statue;;48.8069005;2.1116581
Ino et Mélicerte;statue;Granier;48.8069303;2.1113885
Apollonius;sculpture;Barthélemy de Mélo;48.8069495;2.1198704
Théophraste;sculpture;Simon Hurtrelle;48.8069485;2.1195175
;ornamental_vase;;48.8069522;2.1129055
Lisias;sculpture;Jean Dedieu;48.8070023;2.1196548
Cyparisse;statue;Flamen;48.8070444;2.1125603
Artemise;statue;"Armand Lefebvre;Desjardins";48.8071397;2.1122143
;statue;;48.8072311;2.1118681
Leucothée;statue;Rayol;48.8073254;2.1135128
Le Point du Jour;statue;Legros;48.8073311;2.113405
Aristée et Protée;statue;Sébastien Slodtz;48.8073342;2.1116447
Arcis;statue;Jean-Baptiste Tuby;48.807439;2.1132156
Syrinx;statue;Simon Mazière;48.8074833;2.1116898
Nymphe de Diane. dite aussi Callisto;statue;Flamen;48.8075009;2.113744
L'Aurore;statue;Jean-Philippe Magnier;48.8075127;2.1131957
Arion;statue;Raon;48.807573;2.1137225
;statue;;48.807622;2.1116545
;sculpture;;48.8076815;2.1135389
Galatée;statue;Jean-Baptiste Tuby;48.807686;2.1134284
;statue;;48.8079666;2.1114363
;sculpture;;48.806918;2.1158996
;sculpture;;48.807121;2.1160374
;sculpture;;48.8071909;2.1157779
Ulysse;sculpture;Philippe_Magnier;48.8067615;2.1195051
Statue de Lassalle;statue;;48.594705;6.4909029
Monument à Tyssandier d'Escous;;;45.1378473;2.4940291
Tremblement de Ciel;sculpture;;49.1040682;6.1846435
Fontaine Coexist;;;43.6866373;7.3396209
L'homme au mouton;sculpture;Pablo Picasso;43.5795217;7.052466
Les Chevaux de Marly;statue;Guillaume Coustou (1677-1746);48.8664111;2.1008254
Les Chevaux de Marly;sculpture;Guillaume Coustou (1677-1746);48.8662285;2.1016381
Le sport: Golf;;;50.8645428;1.7403158
Statue de Jeanne d'Arc;;;43.6049795;0.0461455
;sculpture;;48.8080381;2.1168706
;sculpture;;48.8081131;2.1163914
;sculpture;;48.8083678;2.1155071
;sculpture;;48.8084643;2.1172313
;sculpture;;48.8085469;2.1156116
;sculpture;;48.8088717;2.1174402
;sculpture;;48.8091095;2.117009
;sculpture;;48.8091764;2.1160102
;sculpture;;48.8092668;2.1159157
;sculpture;;48.8092909;2.1133368
;sculpture;;48.8095619;2.1141125
;sculpture;;48.8156198;2.1012029
;sculpture;;48.8160341;2.1015517
;sculpture;;48.8162188;2.1010513
Vierge;;;48.8126453;-0.643528
Pierre-Paul Riquet;statue;;43.6091318;1.4538235
Monument aux Morts;sculpture;Pierre Curillon;48.8915176;2.1964941
L'Île de France Sans Bras;sculpture;Maillol;42.4811514;3.1302545
Jules Bastien-Lepage;statue;Auguste Rodin;48.8256305;2.2171766
Fontaine Wallace;;Charles-Auguste Lebourg;43.5964216;1.4518819
Déesse de la Marne;statue;;48.7259791;4.5852681
Fishing trawler;;;49.293031;-0.0938551
Fishing trawler;;;49.2943043;-0.0905235
Fontaine Wallace;;Charles-Auguste Lebourg;43.6021078;1.4478777
Fontaine Wallace;;Charles-Auguste Lebourg;43.598193;1.4366744
La Rue des Grands Chefs;;;45.8158252;4.8474137
Statue de Monsieur Hulot;sculpture;Emmanuel Debarre;47.2380184;-2.2803034
Le cabinet d'amateur;;;48.8512228;2.3804664
sculpture pédagogique : Première Pierre;;;47.1887542;-1.5686379
La Marne;sculpture;Le Hongre;48.8054248;2.1187592
La Seine;sculpture;Le Hongre;48.8055927;2.1188591
Les Javelots;sculpture;Peter Logan;47.2586356;-2.2230591
;statue;;44.404026;2.5611172
Sculpture Liebherr (Exclos 72);sculpture;Guillaume Roche;48.0932199;7.355851
;sculpture;;44.4369954;2.516484
Général Travot;statue;;46.8341809;5.7090777
Monument à Wladimir Gagneur;statue;Marguerite Syamour;46.8416789;5.7063523
Butt;;;43.6865674;7.3396157
Eros;sculpture;;49.1964682;2.4798108
;sculpture;;48.863858;2.2770487
Naïade de Vors;sculpture;Denys Puech;44.349419;2.5734354
Quercus Robus;;;47.7145114;6.8434041
Les Flèches des cathédrales;sculpture;Georges Saulterre;48.6041404;2.0751347
Pôle métiers d'art du papier;;;48.4642595;-3.9747919
Reliure - restauration;;;48.4641065;-3.9748831
;sculpture;;47.7466733;7.369978
Le Loup de Brasparts;sculpture;;48.3013851;-3.9554619
La Fonderie de verre;;;48.5571521;-2.5497341
Statue de la Vierge;;;43.4840677;-1.5702939
Calvaire;;;49.1570078;6.1000758
Jacques Lipchitz;sculpture;;48.8357559;2.2413406
Horloge de l'Hôtel de ville;;;48.8009879;2.129382
Statue de la Vierge de Montluel;;;45.8533433;5.0511694
Fontaine Wallace;fontaine Wallace;Charles-Auguste Lebourg;48.7762561;2.4569666
Statue Massey;sculpture;;43.2363111;0.0746144
Jehan de Grouchy;statue;;49.5045151;0.1955064
Sentinelle de la vallée du Bès;sculpture;Andy Goldsworthy;44.233544;6.2554396
Buste;;;48.8387877;-1.5979481
Calvaire;;;49.1600642;6.1040538
;mural;Jan Kalab;43.399619;3.696277
;mural;Eric Lacan;43.399802;3.696244
;mural;Ratur & Sekaro;43.401395;3.693926
;mural;Dna Crew;43.401742;3.693693
;mural;Alëxone;43.402075;3.695459
;mural;C215;43.402428;3.696288
;;Hélène Gauthier;47.6533045;6.8688484
La douleur maternelle;statue;Antoine Étex;46.5760017;0.3352937
Le bonheur maternel;statue;Antoine Étex;46.5759137;0.3353634
Monument du Comte de Blossac par Sudre;;;46.5751061;0.333003
Le Lion Amoureux;statue;Hippolyte Maindron;46.5750877;0.3332122
Faune soufflant dans une corne;statue;Eugène Antoine Durenne;46.5752057;0.3330298
Faune au Coquillage;statue;Eugène Antoine Durenne;46.5753384;0.332767
Léon Bazile Perrault par Sudre;;;46.5754748;0.3338452
Amour sur un Griffon;statue;Eugène Antoine Durenne;46.5758876;0.33395
Amour sur un dauphin de Durenne;;;46.5759579;0.3339525
Statue de Jeanne d'Arc;statue;Maxime Réal del Sarte;46.5824183;0.3423582
Flower Tree;sculpture;Jeong Hwa Choi;45.7559111;4.8358966
Molière - Jean-Baptiste Poquelin;;;48.8655521;2.336668
;statue;;48.7060152;1.9865433
Monsieur Loyal;statue;Alexander Calder;45.1942186;5.732099
Étoile Polaire;installation;Mark Di Suvero;45.1947058;5.7316537
Elephant;sculpture;;48.8604814;2.3250888
Le Cheval à la Herse;sculpture;;48.8605235;2.3255865
Rhinocéros;sculpture;;48.8605196;2.3254765
;sculpture;;48.8600131;2.325068
;sculpture;;48.8600235;2.325033
;sculpture;;48.8600338;2.3249979
;sculpture;;48.8600442;2.3249629
;sculpture;;48.8600546;2.3249279
;sculpture;;48.8600649;2.3248928
Dora Maar;sculpture;Picasso;48.8542921;2.3338906
;rostral column;;48.8655485;2.3224721
Statue Lille 3000 - les démons;sculpture;;50.6270272;3.0714712
Monument-Signal d'Hensies;sculpture;Jacques Moeschal;50.4390905;3.6686949
Botzaris;;Hector Guimard;48.8795998;2.3890886
Statue de Jacques Cartier;statue;;48.6471604;-2.028732
Tholus le dragon;sculpture;Tom Petrusson;43.6119117;1.4328183
Cube;sculpture;;46.3037807;4.4805292
Fontaine Wallace;fontaine Wallace;Charles-Auguste Lebourg;46.6756977;5.5555458
;sculpture;;45.8387969;3.5569795
Place Paul Bert;;;48.5144654;2.6347736
Monument aux morts;;;48.5367527;2.6615911
Fontaine Saint-Jean;;;48.5392663;2.6623613
;sculpture;;48.5332463;2.6586429
Fontaine de la Vierge;statue;;45.0783828;4.565684
Sculpture ferraillée;sculpture;;44.8656114;1.3830715
Muralis Dax;mural;Jean-Luc Feugeas;43.7096054;-1.0562487
Édicule Guimard;;Hector Guimard;48.8607345;2.3409063
Sarabande;sculpture;;48.8388447;2.5555009
Mémorial du Digger;statue;;50.194184;2.9381886
Statue de Kellermann;statue;;49.0793043;4.7732415
Saint-Jacques;sculpture;;45.2218932;4.4545654
Charles Du Cange;statue;;49.8910287;2.3031063
;sculpture;;47.2638602;6.0448178
Musée de Dado;;;43.2638391;3.3134427
Osezlacier;sculpture;Daniel Jouen;49.4854665;0.1276305
Cavalier Blanc;sculpture;;48.454672;0.1004989
Cavalier Noir;;;48.4526793;0.1002425
L'Heure de tous;sculpture;Arman;48.8758702;2.3266224
La caravanne;sculpture;Joep van Lieshout;49.1824661;-0.3697601
Atelier Saint-Médard;;;49.1741149;4.467015
Les Trois Pics;sculpture;Alexander Calder;45.1910696;5.7152005
Gaenseliesel;statue;;48.5920976;7.7742165
Missak Manouchian;statue;Michel Adjar;48.8155216;2.2650472
Sapeur Camember;sculpture;Françoise Faure Couty;47.6836339;6.4963171
Le Guetteur;statue;Olivier de Sagazan;48.0458754;-1.6025994
La faune des gravières;mural;ALFE;47.44339;5.187016
Alfred Sisley;statue;Eugène Thivier;48.3737836;2.8147464
Le Bazar du Lézard;;;43.4043111;6.061769
;sculpture;;49.0326715;1.9384769
Association Chantier libre;;;46.0179435;6.0722861
Le Voyage de la Sirène;;;47.2757109;-2.2048102
Ceinture d'Astéroïdes;sculpture;;45.1943738;5.7778847
Jupiter;sculpture;;45.1944946;5.7782714
Mars;sculpture;;45.1943248;5.7776195
Mercure;sculpture;;45.1942661;5.7773958
Neptune;sculpture;;45.1927934;5.7780159
Saturne;sculpture;;45.1943262;5.7790635
Terre;sculpture;;45.1942964;5.7775433
Uranus;sculpture;;45.1932112;5.7787869
Vénus;sculpture;;45.1942808;5.777496
Centauresse et Faune;sculpture;Augustin Courtet;45.7774577;4.845693
Ensemble pour la Paix et la Justice;sculpture;Xavier de la Fraissinette;45.7794036;4.8475047
Vierge;statue;;47.2561119;6.003899
Monument aux morts;statue;Paul Ducuing;43.3605084;-1.7759014
;sculpture;;49.1253293;4.5430934
"Chorten ""L Oeuf""";;;48.814569;7.4507432
"Chorten ""Le Temple""";;;48.8122696;7.4499333
Chorten La Vrille;;;48.8183845;7.456736
Lune;sculpture;;47.8710978;-3.5489893
Menhir;sculpture;;49.4353407;6.5254349
Menhir;sculpture;;49.4353618;6.5246757
Menhir;sculpture;;49.4357936;6.5243533
Menhir;sculpture;;49.4359521;6.5111213
Menhir;sculpture;;49.4361493;6.5070759
Menhir;sculpture;;49.4363838;6.5288237
Menhir;sculpture;;49.4368168;6.5240114
Menhir;sculpture;;49.4369876;6.5230074
Menhir;sculpture;;49.4370506;6.5219202
Menhir;sculpture;;49.4370535;6.5228005
Menhir;sculpture;;49.4372068;6.5019163
Menhir;sculpture;;49.4373311;6.523047
Menhir;sculpture;;49.438246;6.5197093
Menhir;sculpture;;49.4384942;6.5299609
Menhir;sculpture;;49.4385744;6.5296792
Menhir;sculpture;;49.4392493;6.5172784
Le Souvenir;sculpture;Paul Dubois;48.6897183;6.1779835
Mockingbirds;mural;Lonac;45.192869;5.755774
;sculpture;;50.9982918;2.1217789
Degré;sculpture;Nissim Merkado;48.1204723;-1.6314696
Le joueur de flûte;sculpture;Michel Levy;48.5674242;2.7822583
Au Général Claparède;statue;;43.6518346;3.5484257
Monument Émile Jamais;sculpture;;43.7385462;4.1825439
Rhinocéros en bois;statue;David Steinfeld;43.6435763;3.877894
Rhinocéros en bois;statue;David Steinfeld;43.643604;3.877928
Lion en bois;statue;David Steinfeld;43.6420427;3.87311
Lion en bois;statue;David Steinfeld;43.6420737;3.8731503
Lion en bois;statue;David Steinfeld;43.642085;3.8731576
Lion en bois;statue;David Steinfeld;43.6420978;3.8731597
Croix située sur le pont;;;43.1850448;2.0350905
L'accueillant;sculpture;Jean Dubuffet;48.8798575;2.402768
Statue de La Liberté;sculpture;Auguste Bartholdi;43.6757174;4.1318763
Statue de Pierre Belon;sculpture;;47.8271327;0.075183
Statue de Racine;statue;Pierre-Jean David dit David d'Angers;49.1757297;3.1261874
Découpes et Jouets Bois;;;48.0904913;6.7832812
Maison de l'Artisanat;;;48.0933166;6.7979133
Artilleur;statue;Auguste Arnaud;49.6613505;3.368633
Vase au Faune;;;48.8708476;2.2489608
Virgo Mirarabilis;statue;;43.2963823;5.4467479
Statue de Marius Saïn;;;43.6040627;3.8959777
Croix des Tisserands;;;43.3705504;2.3622543
Vénus au collier;sculpture;Aristide Maillol;42.699913;2.8950281
La Méditerranéenne ou La pensée;sculpture;Aristide Maillol;42.6994229;2.8947243
Skis et piolet;;;45.2630731;6.163063
Vision du Poète;sculpture;Georges Bareau;48.8617343;2.2680458
Homme au Bras levé;sculpture;Olivier Brice;48.8681463;2.3484998
Notre-Dame du Port;sculpture;Lucien Danglade;43.6557853;-1.445704
Fontaine Wallace;sculpture;Charles-Auguste Lebourg;48.932855;2.041801
Archange Saint-Michel;statue;;45.0174073;2.6671938
Passion-Mouton;;;45.0095524;1.0883024
It takes two to tango;sculpture;David Mach;43.3154779;5.3653727
Diane;statue;;47.0856126;-1.2744874
;statue;;47.0848407;-1.2735787
L'appartement de l'artiste;architecture;Pascal Convert;47.0857206;-1.2757648
La Borne Militaire;;;47.0847305;-1.2712459
;statue;;47.0837863;-1.2746816
Place Victore Noël;sculpture;;47.4134407;5.2054526
Fontaine;;;45.7633306;4.8767625
Espace Eqart;;;43.5225344;0.1627426
Jardin d'Ilhy;;;43.5259768;0.1599075
La Vierge et Saint-Jean;statue;;44.3822008;2.0002312
Vierge à l'Enfant;statue;;44.3822679;2.0002325
Monument aux morts de 1870;sculpture;;44.0172781;1.3514601
metal fish;;;45.7682938;4.87752
L'Édicule à l'Antique;;;47.0838026;-1.2753206
Rocher Dellile;;;47.0843904;-1.2760684
Le Rocher Rousseau;;;47.0846278;-1.2764492
Cône de chantier;sculpture;Lilian Bourgeat;45.7823036;4.8762438
Monument au Maréchal Foch;equestrian_statue;Edgar Boutry;50.6359269;3.0566177
Sans titre;sculpture;René Roche;45.7827672;4.8774353
;sculpture;;48.5626237;2.1294447
;sculpture;;48.562643;2.1295064
;sculpture;;48.5626618;2.1295639
;sculpture;;48.5626799;2.1296248
;sculpture;;48.5627242;2.1297757
;sculpture;;48.5627435;2.1298366
;sculpture;;48.5627611;2.1298957
;sculpture;;48.5627781;2.1299549
;sculpture;;48.5653463;2.1277112
;sculpture;;48.5654547;2.1280624
;sculpture;;48.5660767;2.126987
;sculpture;;48.5662985;2.1271082
;sculpture;;48.5662991;2.1277322
;sculpture;;48.5663915;2.1274092
Malizia Statue;statue;;43.7312604;7.4210365
Louis Pasteur;statue;;48.8308919;2.1774039
Galerie de la Baie;;;47.627613;-2.822062
Fontaine Wallace;fontaine Wallace;Charles-Auguste Lebourg;51.0311341;2.3760803
Buste d'André Gill;;;48.8828416;2.3403455
Le Patineur;sculpture;César;45.7686896;4.8375469
Statue de Saint-Michel terrassant le dragon;statue;Paul-Émile Millefaut;45.7622689;4.8229305
Galerie d'art du rond point du péage de Bandol - Adaoust;;;43.1424526;5.770076
;statue;;48.3189371;4.0675321
La Vierge;;;45.1292648;5.5459947
Duquesne;statue;;47.8710723;-3.9115667
;statue;;47.0853621;-1.2748541
;statue;;47.0854927;-1.2749348
;statue;;47.0857725;-1.2741314
La Colonne de Madrid;;;47.0841119;-1.2723106
Le Tombeau à l'Antique;;;47.0838521;-1.2732468
;statue;;47.0839943;-1.2758255
;sculpture;;46.4493065;4.8431621
;sculpture;;50.4074655;3.4411502
Les Chevaliers Cathares;sculpture;Jacques Tissinier;43.1543502;2.9656772
;sculpture;;48.8007589;2.4777927
Quattuor Tempora;sculpture;Christophe Mabillon;48.5666401;2.425099
;sculpture;;48.785669;2.0561951
;sculpture;;48.830302;2.1926286
Le Rhino de l'INSA;sculpture;Jean-Marc Bonnard;45.783362;4.8747583
Nik Borroka Maite Dut;mural;RNST;43.4950138;-1.4671722
Topiaires;;;48.0430953;-3.4983089
Chrysalide;sculpture;Sylvain Dubuisson;48.1130138;-1.6814285
La Grisette de 1830;sculpture;;48.8685964;2.3674458
Le Petit Buveur;statue;Charles Robert CHAMPAGNY;45.4374098;4.3863448
Le Delta du Doubs;;;47.2305546;6.0287709
Le Delta du Doubs;;;47.2330412;6.0351041
;mural;;48.6811008;6.154419
Forge et Nature;;;47.3173542;-2.1873194
Statue de Jeanne D'arc;statue;;44.0223495;3.3022597
Buste d'Alexandre Varenne;statue;;45.7768603;3.077554
Royer Collard;statue;;48.7252074;4.5858994
;;Invader;48.8697601;2.3515729
La vie. l'eau. la maternité. la naissance;sculpture;Francesco Giglia;50.3594194;3.5258692
Francisco de Paula Santander;sculpture;;48.8628657;2.267654
Léon Bollée;sculpture;Raoul Verlet;48.0003729;0.197094
L'Hiver - Le Père Hiver;sculpture;;48.7190854;4.9527687
;sculpture;;48.7204425;4.9510857
;sculpture;;48.7203904;4.9512281
La Charité;sculpture;;48.7203505;4.9517456
La Foi;sculpture;;48.7201592;4.9517453
L'Automne - Bachus;sculpture;;48.7196306;4.9515778
;sculpture;;48.7181877;4.9498627
Le Printemps - Flora;sculpture;;48.7200461;4.9507161
Cadet Roussel;statue;François Brochet;47.7949059;3.5694681
Atelier Bourg Joly Malicorne. Faïencerie d'art;;;47.8136304;-0.0884672
Faïence de Malicorne-Bourg Joly Malicorne-;;;47.8139833;-0.0882176
;sculpture;;45.4469198;4.3705116
;sculpture;;45.4468912;4.3708415
Statue de l'Amour et de la Folie;statue;Paul Darbefeuille;48.8989716;2.0967133
Porthos;statue;;47.5510188;1.5390885
La Main de Bacchus;sculpture;;43.8115468;5.7497874
;statue;;43.7277315;2.1917547
Les ailes brisées;sculpture;;44.8050799;4.3522084
Le Poisson;landart;;43.2191663;5.3490414
;statue;;43.6772637;2.203397
Statue Désiré Bancel;statue;;44.9280991;4.8929536
;statue;;50.635995;3.0465461
La Nef solaire;sculpture;Odile Mir;44.0014129;4.7003062
Statue de Jules Verne enfant;statue;Élisabeth Cibot;47.2022607;-1.5764954
Statue du capitaine Nemo;statue;Élisabeth Cibot;47.2021986;-1.5765049
Discobolos;sculpture;Wim Delvoye;50.6945707;3.1772169
Statue de Jeanne d'Arc;;;47.2747321;-2.4271281
La Baigneuse au Miroir;statue;Camille Alaphilippe;47.2198057;-1.5426011
La Moissonneuse;statue;Denis Gélin;47.2190096;-1.5416315
Statue d'Anne de Bretagne;statue;Jean Fréour;47.2165156;-1.5504411
Le Toucan à bec caréné;painting;Alain Thomas - Ateliers Greleg;47.2175311;-1.5537916
Statue de Joachim du Bellay;;;47.3633805;-1.1777202
Statue de Joachim du Bellay;;;47.3430758;-1.1648563
Apothéose de la source Cachat;statue;Charles Beylard;46.3997979;6.5916312
;sculpture;;48.69009;2.6109806
Le Bourgeon;statue;Pierre Lagénie;48.7850507;2.4954851
Terres et toiles;;;44.8102749;0.8241087
Centre de Loisirs;;;47.8247972;1.688555
Fontaine;;;45.8962757;2.8778893
Enclos;;;45.8953189;2.8840487
Goutte;;;45.8963252;2.8815785
Lignes qui tournent;;;45.8960917;2.8821206
Pierrier;;;45.8956002;2.8804513
Promontoire;;;45.895817;2.8813961
Statue;sculpture;;48.7490995;4.6210188
Cages;;;45.8914686;2.8830628
Cages;;;45.8915436;2.8830506
Cages;;;45.8918821;2.8829292
Cercle;;;45.8919338;2.8826183
Jetée;;;45.8929792;2.8830499
Ruelle;;;45.8917099;2.8834737
Ruelle;;;45.8918351;2.883378
Ruelle;;;45.8919552;2.8832777
Sièges;;;45.8929134;2.8832148
Forêt;;;45.8926575;2.8814184
;sculpture;;48.8593573;2.3385482
;sculpture;;48.8594834;2.3386169
;sculpture;;48.8595137;2.3384868
;sculpture;;48.8596727;2.3377903
;sculpture;;48.8596998;2.337661
;sculpture;;48.8597291;2.3375318
;sculpture;Gildas Flahault;47.6399937;-2.9480889
Chaîne;;;45.893038;2.8869287
Dôme;;;45.8962107;2.8881231
Granit;;;45.897576;2.884888
Table;;;45.8969513;2.8864282
Trône;;;45.8969906;2.8864313
Élévation;;;45.8973247;2.8863537
;statue;;43.6082136;3.8864626
;statue;;43.6082229;3.8863237
;statue;;43.6083371;3.8864826
;statue;;43.6083508;3.8863461
Librairie et Objet d'Art;;;49.1472855;2.3850922
La Vierge;statue;;43.5962544;5.9666477
;mural;;47.759431;7.36189
Statue du Cardinal Charles Martial Lavigerie;statue;;43.4933138;-1.4734846
Monseigneur Belsunce;statue;;43.2992411;5.364389
LHC magnet cryostat;;;46.2308428;6.0551966
La liseuse;;;44.5601308;6.0808655
Verrerie d'art;;;48.469382;2.5057719
Louve Romaine Allaitant Rémus et Romulus;statue;;48.8500288;2.3439047
Montaigne assis;statue;;48.8499379;2.3439939
Fontaine Wallace;;Charles-Auguste Lebourg;48.8522608;2.4040943
